Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-02-11 15:36,1.280,0.121,0,0,0,0,p
2017-02-11 15:42,1.243,0.092,1,0,0,0,p
2017-02-11 15:48,1.073,0.089,1,0,0,0,p
2017-02-11 15:54,1.033,0.102,0,0,0,0,p
2017-02-11 16:00,0.978,0.095,0,0,0,0,p
2017-02-11 16:06,0.843,0.069,1,0,0,0,p
2017-02-11 16:12,0.807,0.085,0,0,0,0,p
2017-02-11 16:18,0.719,0.079,1,0,0,0,p
2017-02-11 16:24,0.630,0.079,1,0,0,0,p
2017-02-11 16:30,0.528,0.082,1,0,0,0,p
2017-02-11 16:36,0.453,0.095,1,0,0,0,p
2017-02-11 16:42,0.371,0.075,0,0,0,0,p
2017-02-11 16:48,0.331,0.075,1,0,0,0,p
2017-02-11 16:54,0.217,0.069,0,0,0,0,p
2017-02-11 17:00,0.171,0.105,0,0,0,0,p
2017-02-11 17:06,0.102,0.079,1,0,0,0,p
2017-02-11 17:12,0.030,0.112,0,0,0,0,p
2017-02-11 17:18,-0.036,0.056,1,0,0,0,p
2017-02-11 17:24,-0.079,0.069,0,0,0,0,p
2017-02-11 17:30,-0.125,0.092,0,0,0,0,p
2017-02-11 17:36,-0.174,0.089,0,0,0,0,p
2017-02-11 17:42,-0.240,0.089,0,0,0,0,p
2017-02-11 17:48,-0.305,0.082,0,0,0,0,p
2017-02-11 17:54,-0.322,0.092,0,0,0,0,p
2017-02-11 18:00,-0.371,0.089,0,0,0,0,p
2017-02-11 18:06,-0.436,0.095,0,0,0,0,p
2017-02-11 18:12,-0.420,0.079,0,0,0,0,p
2017-02-11 18:18,-0.476,0.082,1,0,0,0,p
2017-02-11 18:24,-0.509,0.075,1,0,0,0,p
2017-02-11 18:30,-0.558,0.066,0,0,0,0,p
2017-02-11 18:36,-0.538,0.069,1,0,0,0,p
2017-02-11 18:42,-0.535,0.089,0,0,0,0,p
2017-02-11 18:48,-0.561,0.079,0,0,0,0,p
2017-02-11 18:54,-0.551,0.072,0,0,0,0,p
2017-02-11 19:00,-0.568,0.075,0,0,0,0,p
2017-02-11 19:06,-0.577,0.102,1,0,0,0,p
2017-02-11 19:12,-0.574,0.085,0,0,0,0,p
2017-02-11 19:18,-0.577,0.082,1,0,0,0,p
2017-02-11 19:24,-0.525,0.075,1,0,0,0,p
2017-02-11 19:30,-0.558,0.085,0,0,0,0,p
2017-02-11 19:36,-0.489,0.085,1,0,0,0,p
2017-02-11 19:42,-0.459,0.069,0,0,0,0,p
2017-02-11 19:48,-0.433,0.075,1,0,0,0,p
2017-02-11 19:54,-0.404,0.082,1,0,0,0,p
2017-02-11 20:00,-0.358,0.079,0,0,0,0,p
2017-02-11 20:06,-0.292,0.075,1,0,0,0,p
2017-02-11 20:12,-0.262,0.069,0,0,0,0,p
2017-02-11 20:18,-0.197,0.079,1,0,0,0,p
2017-02-11 20:24,-0.144,0.075,0,0,0,0,p
2017-02-11 20:30,-0.098,0.066,1,0,0,0,p
2017-02-11 20:36,-0.049,0.069,0,0,0,0,p
2017-02-11 20:42,0.013,0.075,0,0,0,0,p
2017-02-11 20:48,0.062,0.066,1,0,0,0,p
2017-02-11 20:54,0.118,0.098,1,0,0,0,p
2017-02-11 21:00,0.194,0.092,0,0,0,0,p
2017-02-11 21:06,0.243,0.072,1,0,0,0,p
2017-02-11 21:12,0.354,0.089,1,0,0,0,p
2017-02-11 21:18,0.377,0.089,1,0,0,0,p
2017-02-11 21:24,0.463,0.085,1,0,0,0,p
2017-02-11 21:30,0.554,0.095,1,0,0,0,p
2017-02-11 21:36,0.617,0.095,1,0,0,0,p
2017-02-11 21:42,0.699,0.098,1,0,0,0,p
2017-02-11 21:48,0.787,0.102,0,0,0,0,p
2017-02-11 21:54,0.850,0.102,1,0,0,0,p
2017-02-11 22:00,0.928,0.098,1,0,0,0,p
2017-02-11 22:06,0.968,0.102,1,0,0,0,p
2017-02-11 22:12,1.079,0.102,1,0,0,0,p
2017-02-11 22:18,1.132,0.098,1,0,0,0,p
2017-02-11 22:24,1.220,0.131,0,0,0,0,p
2017-02-11 22:30,1.299,0.112,1,0,0,0,p
2017-02-11 22:36,1.362,0.082,0,0,0,0,p
2017-02-11 22:42,1.421,0.115,1,0,0,0,p
2017-02-11 22:48,1.522,0.115,1,0,0,0,p
2017-02-11 22:54,1.565,0.102,1,0,0,0,p
2017-02-11 23:00,1.683,0.131,1,0,0,0,p
2017-02-11 23:06,1.706,0.095,0,0,0,0,p
2017-02-11 23:12,1.775,0.095,1,0,0,0,p
2017-02-11 23:18,1.860,0.095,1,0,0,0,p
2017-02-11 23:24,1.932,0.098,0,0,0,0,p
2017-02-11 23:30,1.939,0.089,1,0,0,0,p
2017-02-11 23:36,2.021,0.092,0,0,0,0,p
2017-02-11 23:42,2.051,0.085,0,0,0,0,p
2017-02-11 23:48,2.090,0.092,0,0,0,0,p
2017-02-11 23:54,2.133,0.075,1,0,0,0,p
2017-02-12 00:00,2.205,0.069,1,0,0,0,p
2017-02-12 00:06,2.192,0.085,1,0,0,0,p
2017-02-12 00:12,2.254,0.082,0,0,0,0,p
2017-02-12 00:18,2.287,0.085,0,0,0,0,p
2017-02-12 00:24,2.297,0.075,0,0,0,0,p
2017-02-12 00:30,2.313,0.072,0,0,0,0,p
2017-02-12 00:36,2.320,0.082,0,0,0,0,p
2017-02-12 00:42,2.336,0.072,1,0,0,0,p
2017-02-12 00:48,2.359,0.085,0,0,0,0,p
2017-02-12 00:54,2.352,0.092,0,0,0,0,p
2017-02-12 01:00,2.339,0.092,0,0,0,0,p
2017-02-12 01:06,2.343,0.085,1,0,0,0,p
2017-02-12 01:12,2.352,0.092,0,0,0,0,p
2017-02-12 01:18,2.379,0.102,0,0,0,0,p
2017-02-12 01:24,2.306,0.075,1,0,0,0,p
2017-02-12 01:30,2.293,0.102,0,0,0,0,p
2017-02-12 01:36,2.280,0.075,1,0,0,0,p
2017-02-12 01:42,2.247,0.098,0,0,0,0,p
2017-02-12 01:48,2.201,0.092,0,0,0,0,p
2017-02-12 01:54,2.198,0.105,0,0,0,0,p
2017-02-12 02:00,2.136,0.092,1,0,0,0,p
2017-02-12 02:06,2.146,0.092,1,0,0,0,p
2017-02-12 02:12,2.087,0.079,0,0,0,0,p
2017-02-12 02:18,2.067,0.062,1,0,0,0,p
2017-02-12 02:24,1.988,0.089,1,0,0,0,p
2017-02-12 02:30,1.936,0.102,0,0,0,0,p
2017-02-12 02:36,1.831,0.092,1,0,0,0,p
2017-02-12 02:42,1.795,0.085,0,0,0,0,p
2017-02-12 02:48,1.706,0.092,0,0,0,0,p
2017-02-12 02:54,1.647,0.075,1,0,0,0,p
2017-02-12 03:00,1.594,0.092,1,0,0,0,p
2017-02-12 03:06,1.480,0.102,1,0,0,0,p
2017-02-12 03:12,1.473,,1,0,0,0,p
2017-02-12 03:18,1.368,0.098,1,0,0,0,p
2017-02-12 03:24,1.306,0.089,1,0,0,0,p
2017-02-12 03:30,1.217,0.089,1,0,0,0,p
2017-02-12 03:36,1.132,0.102,1,0,0,0,p
2017-02-12 03:42,1.047,0.089,1,0,0,0,p
2017-02-12 03:48,0.965,0.075,1,0,0,0,p
2017-02-12 03:54,0.896,0.115,1,0,0,0,p
2017-02-12 04:00,0.791,0.105,1,0,0,0,p
2017-02-12 04:06,0.696,0.082,1,0,0,0,p
2017-02-12 04:12,0.659,0.115,1,0,0,0,p
2017-02-12 04:18,0.571,0.095,1,0,0,0,p
2017-02-12 04:24,0.502,0.082,0,0,0,0,p
2017-02-12 04:30,0.404,0.075,0,0,0,0,p
2017-02-12 04:36,0.374,0.075,1,0,0,0,p
2017-02-12 04:42,0.289,0.085,1,0,0,0,p
2017-02-12 04:48,0.213,0.079,0,0,0,0,p
2017-02-12 04:54,0.112,0.082,1,0,0,0,p
2017-02-12 05:00,0.059,0.069,1,0,0,0,p
2017-02-12 05:06,-0.033,0.082,1,0,0,0,p
2017-02-12 05:12,-0.098,0.085,1,0,0,0,p
2017-02-12 05:18,-0.180,0.075,0,0,0,0,p
2017-02-12 05:24,-0.184,0.079,0,0,0,0,p
2017-02-12 05:30,-0.276,0.085,1,0,0,0,p
2017-02-12 05:36,-0.354,0.082,0,0,0,0,p
2017-02-12 05:42,-0.364,0.072,1,0,0,0,p
2017-02-12 05:48,-0.427,0.072,1,0,0,0,p
2017-02-12 05:54,-0.469,0.082,1,0,0,0,p
2017-02-12 06:00,-0.486,0.098,1,0,0,0,p
2017-02-12 06:06,-0.512,0.085,0,0,0,0,p
2017-02-12 06:12,-0.548,0.089,1,0,0,0,p
2017-02-12 06:18,-0.591,0.075,1,0,0,0,p
2017-02-12 06:24,-0.640,0.082,1,0,0,0,p
2017-02-12 06:30,-0.676,0.095,0,0,0,0,p
2017-02-12 06:36,-0.696,0.082,1,0,0,0,p
2017-02-12 06:42,-0.689,0.085,1,0,0,0,p
2017-02-12 06:48,-0.712,0.092,1,0,0,0,p
2017-02-12 06:54,-0.686,0.082,0,0,0,0,p
2017-02-12 07:00,-0.705,0.095,0,0,0,0,p
2017-02-12 07:06,-0.673,0.069,1,0,0,0,p
2017-02-12 07:12,-0.673,0.089,1,0,0,0,p
2017-02-12 07:18,-0.702,0.089,0,0,0,0,p
2017-02-12 07:24,-0.663,0.092,1,0,0,0,p
2017-02-12 07:30,-0.650,0.092,1,0,0,0,p
2017-02-12 07:36,-0.627,0.085,1,0,0,0,p
2017-02-12 07:42,-0.627,0.102,1,0,0,0,p
2017-02-12 07:48,-0.574,0.089,1,0,0,0,p
2017-02-12 07:54,-0.545,0.098,0,0,0,0,p
2017-02-12 08:00,-0.482,0.085,1,0,0,0,p
2017-02-12 08:06,-0.492,0.098,1,0,0,0,p
2017-02-12 08:12,-0.423,0.089,0,0,0,0,p
2017-02-12 08:18,-0.384,0.098,1,0,0,0,p
2017-02-12 08:24,-0.305,0.098,0,0,0,0,p
2017-02-12 08:30,-0.236,0.092,1,0,0,0,p
2017-02-12 08:36,-0.174,0.069,1,0,0,0,p
2017-02-12 08:42,-0.135,0.079,1,0,0,0,p
2017-02-12 08:48,-0.066,0.095,1,0,0,0,p
2017-02-12 08:54,0.043,0.108,1,0,0,0,p
2017-02-12 09:00,0.062,0.105,0,0,0,0,p
2017-02-12 09:06,0.144,0.115,0,0,0,0,p
2017-02-12 09:12,0.220,0.102,1,0,0,0,p
2017-02-12 09:18,0.292,0.125,1,0,0,0,p
2017-02-12 09:24,0.427,0.105,1,0,0,0,p
2017-02-12 09:30,0.489,0.112,0,0,0,0,p
2017-02-12 09:36,0.607,0.112,1,0,0,0,p
2017-02-12 09:42,0.686,,1,0,0,0,p
2017-02-12 09:48,0.732,0.131,1,0,0,0,p
2017-02-12 09:54,0.850,0.108,1,0,0,0,p
2017-02-12 10:00,0.955,0.128,1,0,0,0,p
2017-02-12 10:06,1.020,,1,0,0,0,p
2017-02-12 10:12,1.158,0.174,1,0,0,0,p
2017-02-12 10:18,1.198,0.141,1,0,0,0,p
2017-02-12 10:24,1.316,0.131,1,0,0,0,p
2017-02-12 10:30,1.381,,1,0,0,0,p
2017-02-12 10:36,1.463,0.135,1,0,0,0,p
2017-02-12 10:42,1.496,0.138,1,0,0,0,p
2017-02-12 10:48,1.637,0.148,1,0,0,0,p
2017-02-12 10:54,1.736,0.144,1,0,0,0,p
2017-02-12 11:00,1.795,0.138,1,0,0,0,p
2017-02-12 11:06,1.844,0.138,1,0,0,0,p
2017-02-12 11:12,1.932,0.105,1,0,0,0,p
2017-02-12 11:18,2.005,0.115,1,0,0,0,p
2017-02-12 11:24,2.077,0.118,1,0,0,0,p
2017-02-12 11:30,2.159,,1,0,0,0,p
2017-02-12 11:36,2.221,0.102,1,0,0,0,p
2017-02-12 11:42,2.264,0.112,1,0,0,0,p
2017-02-12 11:48,2.369,0.121,1,0,0,0,p
2017-02-12 11:54,2.421,0.102,1,0,0,0,p
2017-02-12 12:00,2.477,0.108,1,0,0,0,p
2017-02-12 12:06,2.503,,1,0,0,0,p
2017-02-12 12:12,2.575,0.095,1,0,0,0,p
2017-02-12 12:18,2.651,,1,0,0,0,p
2017-02-12 12:24,2.641,0.115,1,0,0,0,p
2017-02-12 12:30,2.697,,1,0,0,0,p
2017-02-12 12:36,2.736,0.128,1,0,0,0,p
2017-02-12 12:42,2.782,,1,0,0,0,p
2017-02-12 12:48,2.799,0.115,1,0,0,0,p
2017-02-12 12:54,2.818,0.144,1,0,0,0,p
2017-02-12 13:00,2.818,0.108,1,0,0,0,p
2017-02-12 13:06,2.841,0.105,1,0,0,0,p
2017-02-12 13:12,2.894,0.125,1,0,0,0,p
2017-02-12 13:18,2.854,0.131,1,0,0,0,p
2017-02-12 13:24,2.887,0.135,1,0,0,0,p
2017-02-12 13:30,2.864,0.164,0,0,0,0,p
2017-02-12 13:36,2.897,0.138,1,0,0,0,p
2017-02-12 13:42,2.874,0.092,1,0,0,0,p
2017-02-12 13:48,2.861,0.131,1,0,0,0,p
2017-02-12 13:54,2.818,0.115,1,0,0,0,p
2017-02-12 14:00,2.825,0.115,1,0,0,0,p
2017-02-12 14:06,2.815,0.141,0,0,0,0,p
2017-02-12 14:12,2.730,0.095,1,0,0,0,p
2017-02-12 14:18,2.730,0.118,1,0,0,0,p
2017-02-12 14:24,2.677,0.128,1,0,0,0,p
2017-02-12 14:30,2.631,0.135,1,0,0,0,p
2017-02-12 14:36,2.582,0.135,1,0,0,0,p
2017-02-12 14:42,2.493,0.128,1,0,0,0,p
2017-02-12 14:48,2.474,0.148,1,0,0,0,p
2017-02-12 14:54,2.372,0.154,1,0,0,0,p
2017-02-12 15:00,2.329,0.128,1,0,0,0,p
2017-02-12 15:06,2.270,0.092,0,0,0,0,p
2017-02-12 15:12,2.221,0.135,1,0,0,0,p
2017-02-12 15:18,2.142,0.187,1,0,0,0,p
2017-02-12 15:24,2.018,0.121,1,0,0,0,p
2017-02-12 15:30,1.988,0.157,1,0,0,0,p
2017-02-12 15:36,1.936,0.141,1,0,0,0,p
2017-02-12 15:42,1.808,0.128,1,0,0,0,p
2017-02-12 15:48,1.772,0.135,1,0,0,0,p
2017-02-12 15:54,1.713,0.131,1,0,0,0,p
2017-02-12 16:00,1.601,0.138,1,0,0,0,p
2017-02-12 16:06,1.529,0.157,0,0,0,0,p
2017-02-12 16:12,1.463,0.200,1,0,0,0,p
2017-02-12 16:18,1.440,0.217,1,0,0,0,p
2017-02-12 16:24,1.368,0.203,0,0,0,0,p
2017-02-12 16:30,1.253,0.249,1,0,0,0,p
2017-02-12 16:36,1.161,0.151,1,0,0,0,p
2017-02-12 16:42,1.070,0.197,1,0,0,0,p
2017-02-12 16:48,0.942,0.131,1,0,0,0,p
2017-02-12 16:54,0.856,0.167,1,0,0,0,p
2017-02-12 17:00,0.774,0.154,1,0,0,0,p
2017-02-12 17:06,0.705,0.164,1,0,0,0,p
2017-02-12 17:12,0.617,0.177,1,0,0,0,p
2017-02-12 17:18,0.548,0.171,1,0,0,0,p
2017-02-12 17:24,0.505,0.161,1,0,0,0,p
2017-02-12 17:30,0.430,0.138,1,0,0,0,p
2017-02-12 17:36,0.354,0.128,1,0,0,0,p
2017-02-12 17:42,0.266,0.210,1,0,0,0,p
2017-02-12 17:48,0.184,0.138,1,0,0,0,p
2017-02-12 17:54,0.085,0.141,1,0,0,0,p
2017-02-12 18:00,0.056,0.121,1,0,0,0,p
2017-02-12 18:06,-0.013,0.138,1,0,0,0,p
2017-02-12 18:12,-0.062,0.148,1,0,0,0,p
2017-02-12 18:18,-0.125,0.121,1,0,0,0,p
2017-02-12 18:24,-0.144,0.177,1,0,0,0,p
2017-02-12 18:30,-0.177,0.177,0,0,0,0,p
2017-02-12 18:36,-0.285,0.138,1,0,0,0,p
2017-02-12 18:42,-0.312,0.121,1,0,0,0,p
2017-02-12 18:48,-0.328,0.138,1,0,0,0,p
2017-02-12 18:54,-0.404,0.184,1,0,0,0,p
2017-02-12 19:00,-0.423,0.115,1,0,0,0,p
2017-02-12 19:06,-0.436,0.118,1,0,0,0,p
2017-02-12 19:12,-0.387,0.148,1,0,0,0,p
2017-02-12 19:18,-0.440,0.121,1,0,0,0,p
2017-02-12 19:24,-0.443,0.164,1,0,0,0,p
2017-02-12 19:30,-0.446,0.105,1,0,0,0,p
2017-02-12 19:36,-0.463,0.151,1,0,0,0,p
2017-02-12 19:42,-0.449,0.125,1,0,0,0,p
2017-02-12 19:48,-0.479,0.131,1,0,0,0,p
2017-02-12 19:54,-0.410,0.164,1,0,0,0,p
2017-02-12 20:00,-0.453,0.105,1,0,0,0,p
2017-02-12 20:06,-0.390,0.138,1,0,0,0,p
2017-02-12 20:12,-0.407,0.131,1,0,0,0,p
2017-02-12 20:18,-0.354,0.112,1,0,0,0,p
2017-02-12 20:24,-0.354,0.128,1,0,0,0,p
2017-02-12 20:30,-0.282,0.121,1,0,0,0,p
2017-02-12 20:36,-0.246,0.135,1,0,0,0,p
2017-02-12 20:42,-0.243,0.138,1,0,0,0,p
2017-02-12 20:48,-0.194,0.121,1,0,0,0,p
2017-02-12 20:54,-0.121,,1,0,0,0,p
2017-02-12 21:00,-0.089,0.135,1,0,0,0,p
2017-02-12 21:06,-0.007,,1,0,0,0,p
2017-02-12 21:12,0.020,0.128,1,0,0,0,p
2017-02-12 21:18,0.112,,1,0,0,0,p
2017-02-12 21:24,0.161,0.135,1,0,0,0,p
2017-02-12 21:30,0.197,,1,0,0,0,p
2017-02-12 21:36,0.308,0.154,1,0,0,0,p
2017-02-12 21:42,0.364,0.171,1,0,0,0,p
2017-02-12 21:48,0.486,0.167,1,0,0,0,p
2017-02-12 21:54,0.495,0.151,1,0,0,0,p
2017-02-12 22:00,0.548,0.141,1,0,0,0,p
2017-02-12 22:06,0.623,0.171,1,0,0,0,p
2017-02-12 22:12,0.719,0.148,1,0,0,0,p
2017-02-12 22:18,0.807,0.184,1,0,0,0,p
2017-02-12 22:24,0.892,0.157,0,0,0,0,p
2017-02-12 22:30,1.007,0.141,1,0,0,0,p
2017-02-12 22:36,1.037,0.164,1,0,0,0,p
2017-02-12 22:42,1.122,0.184,1,0,0,0,p
2017-02-12 22:48,1.207,0.167,0,0,0,0,p
2017-02-12 22:54,1.332,0.184,1,0,0,0,p
2017-02-12 23:00,1.362,0.161,1,0,0,0,p
2017-02-12 23:06,1.493,0.217,1,0,0,0,p
2017-02-12 23:12,1.512,0.167,1,0,0,0,p
2017-02-12 23:18,1.575,0.164,1,0,0,0,p
2017-02-12 23:24,1.657,0.157,1,0,0,0,p
2017-02-12 23:30,1.713,0.161,1,0,0,0,p
2017-02-12 23:36,1.788,0.164,1,0,0,0,p
2017-02-12 23:42,1.886,0.171,0,0,0,0,p
2017-02-12 23:48,1.936,0.135,0,0,0,0,p
2017-02-12 23:54,2.011,0.141,1,0,0,0,p
2017-02-13 00:00,2.037,0.151,1,0,0,0,p
2017-02-13 00:06,2.149,0.177,1,0,0,0,p
2017-02-13 00:12,2.165,0.148,1,0,0,0,p
2017-02-13 00:18,2.188,0.138,1,0,0,0,p
2017-02-13 00:24,2.228,0.121,1,0,0,0,p
2017-02-13 00:30,2.297,0.144,1,0,0,0,p
2017-02-13 00:36,2.356,0.121,1,0,0,0,p
2017-02-13 00:42,2.454,0.164,1,0,0,0,p
2017-02-13 00:48,2.454,0.144,1,0,0,0,p
2017-02-13 00:54,2.474,0.125,0,0,0,0,p
2017-02-13 01:00,2.510,0.118,1,0,0,0,p
2017-02-13 01:06,2.530,,1,0,0,0,p
2017-02-13 01:12,2.549,0.115,1,0,0,0,p
2017-02-13 01:18,2.592,0.194,1,0,0,0,p
2017-02-13 01:24,2.585,0.121,0,0,0,0,p
2017-02-13 01:30,2.602,0.125,1,0,0,0,p
2017-02-13 01:36,2.612,0.108,1,0,0,0,p
2017-02-13 01:42,2.631,0.102,1,0,0,0,p
2017-02-13 01:48,2.638,0.108,0,0,0,0,p
2017-02-13 01:54,2.612,0.115,0,0,0,0,p
2017-02-13 02:00,2.654,0.095,0,0,0,0,p
2017-02-13 02:06,2.657,0.115,1,0,0,0,p
2017-02-13 02:12,2.625,0.098,1,0,0,0,p
2017-02-13 02:18,2.625,0.112,1,0,0,0,p
2017-02-13 02:24,2.582,0.082,1,0,0,0,p
2017-02-13 02:30,2.513,0.098,1,0,0,0,p
2017-02-13 02:36,2.493,0.105,1,0,0,0,p
2017-02-13 02:42,2.434,0.108,0,0,0,0,p
2017-02-13 02:48,2.418,0.108,1,0,0,0,p
2017-02-13 02:54,2.392,0.118,1,0,0,0,p
2017-02-13 03:00,2.333,0.125,1,0,0,0,p
2017-02-13 03:06,2.300,0.125,1,0,0,0,p
2017-02-13 03:12,2.254,0.105,1,0,0,0,p
2017-02-13 03:18,2.188,0.112,1,0,0,0,p
2017-02-13 03:24,2.175,0.161,1,0,0,0,p
2017-02-13 03:30,2.129,0.141,1,0,0,0,p
2017-02-13 03:36,2.028,0.151,1,0,0,0,p
2017-02-13 03:42,1.942,0.118,1,0,0,0,p
2017-02-13 03:48,1.880,0.161,1,0,0,0,p
2017-02-13 03:54,1.841,0.128,1,0,0,0,p
2017-02-13 04:00,1.785,0.154,1,0,0,0,p
2017-02-13 04:06,1.699,0.144,1,0,0,0,p
2017-02-13 04:12,1.634,0.118,0,0,0,0,p
2017-02-13 04:18,1.562,0.115,0,0,0,0,p
2017-02-13 04:24,1.483,0.125,1,0,0,0,p
2017-02-13 04:30,1.362,0.108,1,0,0,0,p
2017-02-13 04:36,1.312,0.125,1,0,0,0,p
2017-02-13 04:42,1.230,0.144,0,0,0,0,p
2017-02-13 04:48,1.171,0.148,1,0,0,0,p
2017-02-13 04:54,1.050,0.125,1,0,0,0,p
2017-02-13 05:00,0.991,0.151,1,0,0,0,p
2017-02-13 05:06,0.915,0.184,1,0,0,0,p
2017-02-13 05:12,0.830,0.177,1,0,0,0,p
2017-02-13 05:18,0.794,0.131,1,0,0,0,p
2017-02-13 05:24,0.719,0.180,1,0,0,0,p
2017-02-13 05:30,0.597,0.157,1,0,0,0,p
2017-02-13 05:36,0.545,0.148,0,0,0,0,p
2017-02-13 05:42,0.482,0.161,1,0,0,0,p
2017-02-13 05:48,0.453,0.164,1,0,0,0,p
2017-02-13 05:54,0.361,0.135,1,0,0,0,p
2017-02-13 06:00,0.295,0.171,1,0,0,0,p
2017-02-13 06:06,0.217,0.151,1,0,0,0,p
2017-02-13 06:12,0.184,0.118,1,0,0,0,p
2017-02-13 06:18,0.125,0.135,1,0,0,0,p
2017-02-13 06:24,0.020,0.115,1,0,0,0,p
2017-02-13 06:30,0.003,0.164,1,0,0,0,p
2017-02-13 06:36,-0.020,0.131,1,0,0,0,p
2017-02-13 06:42,-0.072,0.157,1,0,0,0,p
2017-02-13 06:48,-0.121,0.118,1,0,0,0,p
2017-02-13 06:54,-0.180,0.112,1,0,0,0,p
2017-02-13 07:00,-0.217,0.115,1,0,0,0,p
2017-02-13 07:06,-0.217,0.131,1,0,0,0,p
2017-02-13 07:12,-0.249,0.125,1,0,0,0,p
2017-02-13 07:18,-0.243,0.148,1,0,0,0,p
2017-02-13 07:24,-0.262,0.135,1,0,0,0,p
2017-02-13 07:30,-0.226,0.164,1,0,0,0,p
2017-02-13 07:36,-0.253,0.184,1,0,0,0,p
2017-02-13 07:42,-0.289,0.121,1,0,0,0,p
2017-02-13 07:48,-0.292,0.190,1,0,0,0,p
2017-02-13 07:54,-0.272,0.144,1,0,0,0,p
2017-02-13 08:00,,,1,1,1,1,p
2017-02-13 08:06,-0.266,,1,0,0,0,p
2017-02-13 08:12,-0.220,0.135,1,0,0,0,p
2017-02-13 08:18,-0.236,0.125,1,0,0,0,p
2017-02-13 08:24,-0.230,0.151,0,0,0,0,p
2017-02-13 08:30,-0.194,0.115,1,0,0,0,p
2017-02-13 08:36,-0.121,0.180,1,0,0,0,p
2017-02-13 08:42,-0.092,0.167,1,0,0,0,p
2017-02-13 08:48,-0.085,0.138,1,0,0,0,p
2017-02-13 08:54,-0.023,0.138,1,0,0,0,p
2017-02-13 09:00,0.020,0.128,1,0,0,0,p
2017-02-13 09:06,0.049,0.141,1,0,0,0,p
2017-02-13 09:12,0.075,0.171,1,0,0,0,p
2017-02-13 09:18,0.177,0.223,1,0,0,0,p
2017-02-13 09:24,0.203,0.154,1,0,0,0,p
2017-02-13 09:30,0.322,0.197,1,0,0,0,p
2017-02-13 09:36,0.371,0.161,1,0,0,0,p
2017-02-13 09:42,0.436,0.180,1,0,0,0,p
2017-02-13 09:48,0.479,0.135,1,0,0,0,p
2017-02-13 09:54,0.564,0.161,1,0,0,0,p
2017-02-13 10:00,0.650,0.203,1,0,0,0,p
2017-02-13 10:06,0.732,0.177,1,0,0,0,p
2017-02-13 10:12,0.843,0.197,1,0,0,0,p
2017-02-13 10:18,0.942,0.240,1,0,0,0,p
2017-02-13 10:24,0.951,0.207,1,0,0,0,p
2017-02-13 10:30,1.020,0.141,1,0,0,0,p
2017-02-13 10:36,1.135,0.141,1,0,0,0,p
2017-02-13 10:42,1.227,0.177,1,0,0,0,p
2017-02-13 10:48,1.329,0.203,1,0,0,0,p
2017-02-13 10:54,1.378,0.210,1,0,0,0,p
2017-02-13 11:00,1.457,0.190,1,0,0,0,p
2017-02-13 11:06,1.493,0.138,1,0,0,0,p
2017-02-13 11:12,1.604,0.210,1,0,0,0,p
2017-02-13 11:18,1.709,0.226,1,0,0,0,p
2017-02-13 11:24,1.808,0.141,1,0,0,0,p
2017-02-13 11:30,1.781,0.180,1,0,0,0,p
2017-02-13 11:36,1.939,0.154,1,0,0,0,p
2017-02-13 11:42,2.011,0.167,1,0,0,0,p
2017-02-13 11:48,2.116,0.184,1,0,0,0,p
2017-02-13 11:54,2.149,0.167,1,0,0,0,p
2017-02-13 12:00,2.238,0.144,1,0,0,0,p
2017-02-13 12:06,2.290,0.157,1,0,0,0,p
2017-02-13 12:12,2.336,0.167,1,0,0,0,p
2017-02-13 12:18,2.451,0.167,1,0,0,0,p
2017-02-13 12:24,2.503,0.157,1,0,0,0,p
2017-02-13 12:30,2.539,0.171,1,0,0,0,p
2017-02-13 12:36,2.628,0.200,0,0,0,0,p
2017-02-13 12:42,2.677,0.171,1,0,0,0,p
2017-02-13 12:48,2.723,0.190,1,0,0,0,p
2017-02-13 12:54,2.779,0.161,1,0,0,0,p
2017-02-13 13:00,2.861,0.240,1,0,0,0,p
2017-02-13 13:06,2.858,0.167,1,0,0,0,p
2017-02-13 13:12,2.894,0.190,1,0,0,0,p
2017-02-13 13:18,2.923,0.180,1,0,0,0,p
2017-02-13 13:24,2.940,0.161,1,0,0,0,p
2017-02-13 13:30,2.956,0.171,1,0,0,0,p
2017-02-13 13:36,2.992,0.154,1,0,0,0,p
2017-02-13 13:42,2.976,0.180,1,0,0,0,p
2017-02-13 13:48,3.015,0.161,1,0,0,0,p
2017-02-13 13:54,3.031,0.171,1,0,0,0,p
2017-02-13 14:00,3.041,0.184,1,0,0,0,p
2017-02-13 14:06,3.031,0.174,1,0,0,0,p
2017-02-13 14:12,3.068,0.151,1,0,0,0,p
2017-02-13 14:18,3.038,0.154,1,0,0,0,p
2017-02-13 14:24,3.012,0.141,1,0,0,0,p
2017-02-13 14:30,3.005,0.141,1,0,0,0,p
2017-02-13 14:36,3.009,0.151,1,0,0,0,p
2017-02-13 14:42,3.005,0.230,1,0,0,0,p
2017-02-13 14:48,2.982,0.210,1,0,0,0,p
2017-02-13 14:54,2.894,0.171,1,0,0,0,p
2017-02-13 15:00,2.861,0.157,1,0,0,0,p
2017-02-13 15:06,2.877,0.285,1,0,0,0,p
2017-02-13 15:12,2.867,0.233,0,0,0,0,p
2017-02-13 15:18,2.808,0.200,1,0,0,0,p
2017-02-13 15:24,2.713,0.197,1,0,0,0,p
